schedule_season,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,stadium
2016,MIN,16,22,DET,MIN,-4.5,42.5,U.S. Bank Stadium
2016,NYG,28,23,PHI,NYG,-3,42.5,MetLife Stadium
2016,LVR,30,20,DEN,LVR,-1,44.5,Oakland Coliseum
2016,LAC,43,35,TEN,LAC,-3.5,47.5,Qualcomm Stadium
2016,SF,23,41,NO,NO,-5,53,Levi's Stadium
2016,SEA,31,25,BUF,SEA,-5.5,43.5,CenturyLink Field
2016,BAL,28,7,CLE,BAL,-7.5,44,M&T Bank Stadium
2016,ARI,23,20,SF,ARI,-14,47,University of Phoenix Stadium
2016,CAR,17,20,KC,CAR,-3,44,Bank of America Stadium
2016,JAX,21,24,HOU,JAX,-3,42,TIAA Bank Field
2016,NE,24,31,SEA,NE,-7.5,49.5,Gillette Stadium
2016,NO,23,25,DEN,NO,-3,50,Mercedes-Benz Superdome
2016,NYJ,6,9,LAR,LAR,-1,38.5,MetLife Stadium
2016,PHI,24,15,ATL,PHI,-1.5,49,Lincoln Financial Field
2016,PIT,30,35,DAL,PIT,-3,51,Heinz Field
2016,LAC,24,31,MIA,LAC,-4.5,49,Qualcomm Stadium
2016,TB,36,10,CHI,CHI,-2.5,45,Raymond James Stadium
2016,TEN,47,25,GB,GB,-3,49,Nissan Stadium
2016,WAS,26,20,MIN,WAS,-2.5,41.5,FedEx Field
2016,NYG,21,20,CIN,PICK,0,49.5,MetLife Stadium
2016,CAR,23,20,NO,CAR,-3.5,53.5,Bank of America Stadium
2016,CIN,12,16,BUF,CIN,-2.5,48,Paul Brown Stadium
2016,CLE,9,24,PIT,PIT,-8.5,45.5,FirstEnergy Stadium
2016,DAL,27,17,BAL,DAL,-7,44.5,AT&T Stadium
2016,DET,26,19,JAX,DET,-5.5,47,Ford Field
2016,IND,24,17,TEN,IND,-3,54,Lucas Oil Stadium
2016,KC,17,19,TB,KC,-7,45,Arrowhead Stadium
2016,LAR,10,14,MIA,MIA,-1,38.5,Los Angeles Memorial Coliseum
2016,MIN,30,24,ARI,MIN,-2,40,U.S. Bank Stadium
2016,NYG,22,16,CHI,NYG,-7,41.5,MetLife Stadium
2016,SF,17,30,NE,NE,-11.5,51.5,Levi's Stadium
2016,SEA,26,15,PHI,SEA,-6.5,43,CenturyLink Field
2016,WAS,42,24,GB,WAS,-3,48.5,FedEx Field
2016,DAL,31,26,WAS,DAL,-6,53.5,AT&T Stadium
2016,DET,16,13,MIN,DET,-1.5,42,Ford Field
2016,IND,7,28,PIT,PIT,-8.5,49.5,Lucas Oil Stadium
2016,ATL,38,19,ARI,ATL,-4,49,Georgia Dome
2016,BAL,19,14,CIN,BAL,-3.5,42,M&T Bank Stadium
2016,BUF,28,21,JAX,BUF,-8.5,44,New Era Field
2016,CHI,21,27,TEN,TEN,-6.5,42,Soldier Field
2016,CLE,13,27,NYG,NYG,-6.5,46.5,FirstEnergy Stadium
2016,DEN,27,30,KC,DEN,-3.5,40,Sports Authority Field at Mile High
2016,HOU,13,21,LAC,LAC,-2.5,46,NRG Stadium
2016,MIA,31,24,SF,MIA,-7,45,Hard Rock Stadium
2016,NO,49,21,LAR,NO,-8,45,Mercedes-Benz Superdome
2016,NYJ,17,22,NE,NE,-9.5,48.5,MetLife Stadium
2016,LVR,35,32,CAR,LVR,-3.5,48.5,Oakland Coliseum
2016,TB,14,5,SEA,SEA,-5.5,46,Raymond James Stadium
2016,PHI,13,27,GB,PHI,-4,47.5,Lincoln Financial Field
2016,MIN,15,17,DAL,DAL,-3,43.5,U.S. Bank Stadium
2016,ARI,31,23,WAS,ARI,-2.5,48.5,University of Phoenix Stadium
2016,ATL,28,29,KC,ATL,-5,50,Georgia Dome
2016,BAL,38,6,MIA,BAL,-3.5,41.5,M&T Bank Stadium
2016,CHI,26,6,SF,SF,-1,44,Soldier Field
2016,CIN,32,14,PHI,CIN,-1.5,42,Paul Brown Stadium
2016,GB,21,13,HOU,GB,-7,44.5,Lambeau Field
2016,JAX,10,20,DEN,DEN,-3.5,38.5,TIAA Bank Field
2016,NE,26,10,LAR,NE,-13.5,45,Gillette Stadium
2016,NO,13,28,DET,NO,-6.5,53.5,Mercedes-Benz Superdome
2016,LVR,38,24,BUF,LVR,-3,48.5,Oakland Coliseum
2016,PIT,24,14,NYG,PIT,-6.5,49.5,Heinz Field
2016,LAC,21,28,TB,LAC,-3.5,49,Qualcomm Stadium
2016,SEA,40,7,CAR,SEA,-8.5,44,CenturyLink Field
2016,NYJ,10,41,IND,NYJ,-1,48.5,MetLife Stadium
2016,KC,21,13,LVR,KC,-3.5,46,Arrowhead Stadium
2016,BUF,20,27,PIT,PIT,-2,45.5,New Era Field
2016,CAR,28,16,LAC,CAR,-1,48.5,Bank of America Stadium
2016,CLE,10,23,CIN,CIN,-5,41.5,FirstEnergy Stadium
2016,DET,20,17,CHI,DET,-7.5,42,Ford Field
2016,GB,38,10,SEA,SEA,-3,47,Lambeau Field
2016,IND,17,22,HOU,IND,-6.5,47.5,Lucas Oil Stadium
2016,JAX,16,25,MIN,MIN,-3.5,38,TIAA Bank Field
2016,LAR,14,42,ATL,ATL,-5,44,Los Angeles Memorial Coliseum
2016,MIA,26,23,ARI,ARI,-2,44,Hard Rock Stadium
2016,NYG,10,7,DAL,DAL,-3.5,47,MetLife Stadium
2016,PHI,22,27,WAS,WAS,-2.5,48.5,Lincoln Financial Field
2016,SF,17,23,NYJ,SF,-3,43,Levi's Stadium
2016,TB,16,11,NO,TB,-2,52,Raymond James Stadium
2016,TEN,13,10,DEN,TEN,-2,44,Nissan Stadium
2016,NE,30,23,BAL,NE,-6,45,Gillette Stadium
2016,SEA,24,3,LAR,SEA,-15,39.5,CenturyLink Field
2016,NYJ,13,34,MIA,MIA,-2.5,40,MetLife Stadium
2016,ARI,41,48,NO,ARI,-3,48.5,University of Phoenix Stadium
2016,ATL,41,13,SF,ATL,-13.5,51.5,Georgia Dome
2016,BAL,27,26,PHI,BAL,-5,41,M&T Bank Stadium
2016,BUF,33,13,CLE,BUF,-10.5,43,New Era Field
2016,CHI,27,30,GB,GB,-4.5,40,Soldier Field
2016,CIN,20,24,PIT,PIT,-3,45.5,Paul Brown Stadium
2016,DAL,26,20,TB,DAL,-7,47.5,AT&T Stadium
2016,DEN,3,16,NE,NE,-3,43,Sports Authority Field at Mile High
2016,HOU,21,20,JAX,HOU,-3.5,39.5,NRG Stadium
2016,KC,17,19,TEN,KC,-6,43,Arrowhead Stadium
2016,MIN,6,34,IND,MIN,-5,44.5,U.S. Bank Stadium
2016,NYG,17,6,DET,NYG,-4,42.5,MetLife Stadium
2016,LAC,16,19,LVR,LVR,-2.5,49.5,Qualcomm Stadium
2016,WAS,15,26,CAR,WAS,-7,50.5,FedEx Field
2016,PHI,24,19,NYG,PHI,-1.5,42.5,Lincoln Financial Field
2016,BUF,31,34,MIA,BUF,-4.5,44.5,New Era Field
2016,CAR,16,33,ATL,ATL,-3,49,Bank of America Stadium
2016,CHI,21,41,WAS,WAS,-3,49,Soldier Field
2016,CLE,20,17,LAC,LAC,-4.5,45,FirstEnergy Stadium
2016,GB,38,25,MIN,GB,-6,44.5,Lambeau Field
2016,HOU,12,10,CIN,HOU,-3,41.5,NRG Stadium
2016,JAX,38,17,TEN,TEN,-4,44,TIAA Bank Field
2016,LAR,21,22,SF,LAR,-6,39.5,Los Angeles Memorial Coliseum
2016,NE,41,3,NYJ,NE,-17,45,Gillette Stadium
2016,NO,31,24,TB,NO,-3,53,Mercedes-Benz Superdome
2016,LVR,33,25,IND,LVR,-3.5,52,Oakland Coliseum
2016,SEA,31,34,ARI,SEA,-9,43.5,CenturyLink Field
2016,KC,33,10,DEN,KC,-3.5,38,Arrowhead Stadium
2016,PIT,31,27,BAL,PIT,-5.5,46.5,Heinz Field
2016,DAL,42,21,DET,DAL,-6.5,46.5,AT&T Stadium
2016,ATL,38,32,NO,ATL,-7.5,58.5,Georgia Dome
2016,CIN,27,10,BAL,BAL,-2.5,40.5,Paul Brown Stadium
2016,DEN,24,6,LVR,DEN,-1,40,Sports Authority Field at Mile High
2016,DET,24,31,GB,GB,-3.5,50,Ford Field
2016,IND,24,20,JAX,IND,-5.5,48.5,Lucas Oil Stadium
2016,LAR,6,44,ARI,ARI,-7,39,Los Angeles Memorial Coliseum
2016,MIA,14,35,NE,NE,-7.5,47,Hard Rock Stadium
2016,MIN,38,10,CHI,MIN,-6,44,U.S. Bank Stadium
2016,NYJ,30,10,BUF,BUF,-3.5,43,MetLife Stadium
2016,PHI,27,13,DAL,PHI,-6.5,44,Lincoln Financial Field
2016,PIT,27,24,CLE,PIT,-3,41.5,Heinz Field
2016,LAC,27,37,KC,KC,-5.5,45,Qualcomm Stadium
2016,SF,23,25,SEA,SEA,-11.5,45,Levi's Stadium
2016,TB,17,16,CAR,TB,-3,44.5,Raymond James Stadium
2016,TEN,24,17,HOU,TEN,-3,41.5,Nissan Stadium
2016,WAS,10,19,NYG,WAS,-9,47.5,FedEx Field
2017,NE,27,42,KC,NE,-9,48.5,Gillette Stadium
2017,BUF,21,12,NYJ,BUF,-9.5,40,New Era Field
2017,CHI,17,23,ATL,ATL,-7,49.5,Soldier Field
2017,CIN,0,20,BAL,CIN,-3,42.5,Paul Brown Stadium
2017,CLE,18,21,PIT,PIT,-9,47,FirstEnergy Stadium
2017,DAL,19,3,NYG,DAL,-3.5,47.5,AT&T Stadium
2017,DET,35,23,ARI,ARI,-2,48,Ford Field
2017,GB,17,9,SEA,GB,-3,50.5,Lambeau Field
2017,HOU,7,29,JAX,HOU,-5.5,39.5,NRG Stadium
2017,LAR,46,9,IND,IND,-1.5,41.5,Los Angeles Memorial Coliseum
2017,SF,3,23,CAR,CAR,-5.5,48,Levi's Stadium
2017,TEN,16,26,LVR,TEN,-2,50.5,Nissan Stadium
2017,WAS,17,30,PHI,PHI,-1,47.5,FedEx Field
2017,DEN,24,21,LAC,DEN,-3.5,43.5,Sports Authority Field at Mile High
2017,MIN,29,19,NO,MIN,-3.5,48,U.S. Bank Stadium
2017,CIN,9,13,HOU,CIN,-6.5,38,Paul Brown Stadium
2017,ATL,34,23,GB,ATL,-2.5,41,Georgia Dome
2017,BAL,24,10,CLE,BAL,-7.5,40,M&T Bank Stadium
2017,CAR,9,3,BUF,CAR,-7,42.5,Bank of America Stadium
2017,DEN,42,17,DAL,DAL,-2,42,Sports Authority Field at Mile High
2017,IND,13,16,ARI,ARI,-7.5,44.5,Lucas Oil Stadium
2017,JAX,16,37,TEN,TEN,-1.5,43.5,TIAA Bank Field
2017,KC,27,20,PHI,KC,-4.5,47.5,Arrowhead Stadium
2017,LAC,17,19,MIA,LAC,-4.5,45,StubHub Center
2017,LAR,20,27,WAS,LAR,-2.5,46,Los Angeles Memorial Coliseum
2017,NO,20,36,NE,NE,-7,55,Mercedes-Benz Superdome
2017,LVR,45,20,NYJ,LVR,-14,43.5,Oakland Coliseum
2017,PIT,26,9,MIN,PIT,-6,45.5,Heinz Field
2017,SEA,12,9,SF,SEA,-13.5,42.5,CenturyLink Field
2017,TB,29,7,CHI,TB,-7,43,Raymond James Stadium
2017,NYG,10,24,DET,NYG,-3.5,43.5,MetLife Stadium
2017,SF,39,41,LAR,LAR,-2,40.5,Levi's Stadium
2017,BUF,26,16,DEN,DEN,-3,40,New Era Field
2017,CAR,13,34,NO,CAR,-5,46.5,Bank of America Stadium
2017,CHI,23,17,PIT,PIT,-7,43.5,Soldier Field
2017,DET,26,30,ATL,ATL,-3,51,Ford Field
2017,GB,27,24,CIN,GB,-9,47.5,Lambeau Field
2017,IND,31,28,CLE,CLE,-1,42,Lucas Oil Stadium
2017,LAC,10,24,KC,KC,-3,47.5,StubHub Center
2017,MIN,34,17,TB,TB,-1.5,41,U.S. Bank Stadium
2017,NE,36,33,HOU,NE,-13,44.5,Gillette Stadium
2017,NYJ,20,6,MIA,MIA,-5.5,43,MetLife Stadium
2017,PHI,27,24,NYG,PHI,-6,43,Lincoln Financial Field
2017,TEN,33,27,SEA,TEN,-3,42,Nissan Stadium
2017,WAS,27,10,LVR,LVR,-3,53.5,FedEx Field
2017,ARI,17,28,DAL,DAL,-3,46.5,University of Phoenix Stadium
2017,GB,35,14,CHI,GB,-7.5,44.5,Lambeau Field
2017,ARI,18,15,SF,ARI,-6.5,44.5,University of Phoenix Stadium
2017,ATL,17,23,BUF,ATL,-8,48.5,Georgia Dome
2017,BAL,9,26,PIT,PIT,-3,42,M&T Bank Stadium
2017,CLE,7,31,CIN,CIN,-3,41.5,FirstEnergy Stadium
2017,DAL,30,35,LAR,DAL,-6,48.5,AT&T Stadium
2017,DEN,16,10,LVR,DEN,-3,46,Sports Authority Field at Mile High
2017,HOU,57,14,TEN,TEN,-2,43.5,NRG Stadium
2017,LAC,24,26,PHI,LAC,-1,47.5,StubHub Center
2017,MIN,7,14,DET,MIN,-2,42.5,U.S. Bank Stadium
2017,NE,30,33,CAR,NE,-9,49,Gillette Stadium
2017,NYJ,23,20,JAX,JAX,-3,38,MetLife Stadium
2017,SEA,46,17,IND,SEA,-13,41.5,CenturyLink Field
2017,TB,25,23,NYG,TB,-3,44.5,Raymond James Stadium
2017,KC,29,20,WAS,KC,-7,49.5,Arrowhead Stadium
2017,TB,14,19,NE,NE,-5,55.5,Raymond James Stadium
2017,CIN,20,16,BUF,CIN,-3,39,Paul Brown Stadium
2017,CLE,14,17,NYJ,NYJ,-1.5,41.5,FirstEnergy Stadium
2017,DAL,31,35,GB,DAL,-2,52.5,AT&T Stadium
2017,DET,24,27,CAR,DET,-2.5,43.5,Ford Field
2017,HOU,34,42,KC,KC,-1,46.5,NRG Stadium
2017,IND,26,23,SF,IND,-1.5,44,Lucas Oil Stadium
2017,LAR,10,16,SEA,LAR,-1,47.5,Los Angeles Memorial Coliseum
2017,MIA,16,10,TEN,TEN,-3,43.5,Hard Rock Stadium
2017,NYG,22,27,LAC,NYG,-3.5,44.5,MetLife Stadium
2017,LVR,17,30,BAL,LVR,-2.5,39,Oakland Coliseum
2017,PHI,34,7,ARI,PHI,-6.5,45,Lincoln Financial Field
2017,PIT,9,30,JAX,PIT,-8.5,43.5,Heinz Field
2017,CHI,17,20,MIN,MIN,-3,40,Soldier Field
2017,CAR,23,28,PHI,CAR,-3,45.5,Bank of America Stadium
2017,ARI,38,33,TB,TB,-1.5,46,University of Phoenix Stadium
2017,ATL,17,20,MIA,ATL,-13.5,45.5,Georgia Dome
2017,BAL,24,27,CHI,BAL,-6.5,38.5,M&T Bank Stadium
2017,DEN,10,23,NYG,DEN,-12,39,Sports Authority Field at Mile High
2017,HOU,33,17,CLE,HOU,-9.5,47,NRG Stadium
2017,JAX,17,27,LAR,JAX,-2.5,42.5,TIAA Bank Field
2017,KC,13,19,PIT,KC,-3.5,47,Arrowhead Stadium
2017,MIN,23,10,GB,GB,-3,44.5,U.S. Bank Stadium
2017,NO,52,38,DET,NO,-4,49.5,Mercedes-Benz Superdome
2017,NYJ,17,24,NE,NE,-9,48.5,MetLife Stadium
2017,LVR,16,17,LAC,LVR,-3,48.5,Oakland Coliseum
2017,WAS,26,24,SF,WAS,-12,46,FedEx Field
2017,TEN,36,22,IND,TEN,-7,46,Nissan Stadium
2017,LVR,31,30,KC,KC,-3,46.5,Oakland Coliseum
2017,BUF,30,27,TB,BUF,-3,45.5,New Era Field
2017,CHI,17,3,CAR,CAR,-3,40,Soldier Field
2017,CLE,9,12,TEN,TEN,-5.5,42.5,FirstEnergy Stadium
2017,GB,17,26,NO,NO,-3.5,46,Lambeau Field
2017,IND,0,27,JAX,JAX,-3,41.5,Lucas Oil Stadium
2017,LAC,21,0,DEN,DEN,-1.5,41,StubHub Center
2017,MIA,31,28,NYJ,MIA,-3,39.5,Hard Rock Stadium
2017,MIN,24,16,BAL,MIN,-4,38,U.S. Bank Stadium
2017,NE,23,7,ATL,NE,-3,56.5,Gillette Stadium
2017,NYG,7,24,SEA,SEA,-3.5,39,MetLife Stadium
2017,PIT,29,14,CIN,PIT,-4,40,Heinz Field
2017,SF,10,40,DAL,DAL,-6.5,48.5,Levi's Stadium
2017,PHI,34,24,WAS,PHI,-4.5,49,Lincoln Financial Field
2017,BAL,40,0,MIA,BAL,-3,37.5,M&T Bank Stadium
2017,BUF,34,14,LVR,BUF,-2.5,45.5,New Era Field
2017,CIN,24,23,IND,CIN,-11,41.5,Paul Brown Stadium
2017,DET,15,20,PIT,PIT,-3,45.5,Ford Field
2017,NE,21,13,LAC,NE,-7,48.5,Gillette Stadium
2017,NO,20,12,CHI,NO,-9,47.5,Mercedes-Benz Superdome
2017,NYJ,20,25,ATL,ATL,-4.5,46,MetLife Stadium
2017,PHI,33,10,SF,PHI,-13,46,Lincoln Financial Field
2017,SEA,41,38,HOU,SEA,-5.5,46,CenturyLink Field
2017,TB,3,17,CAR,TB,-2,46,Raymond James Stadium
2017,WAS,19,33,DAL,DAL,-2,50,FedEx Field
2017,KC,29,19,DEN,KC,-7,43,Arrowhead Stadium
2017,NYJ,34,21,BUF,BUF,-3,43,MetLife Stadium
2017,CAR,20,17,ATL,ATL,-3,42,Bank of America Stadium
2017,DAL,28,17,KC,DAL,-2.5,53,AT&T Stadium
2017,HOU,14,20,IND,HOU,-6,45,NRG Stadium
2017,JAX,23,7,CIN,JAX,-6,38,TIAA Bank Field
2017,MIA,24,27,LVR,LVR,-3,44.5,Hard Rock Stadium
2017,NO,30,10,TB,NO,-7,54,Mercedes-Benz Superdome
2017,NYG,17,51,LAR,LAR,-5.5,42.5,MetLife Stadium
2017,PHI,51,23,DEN,PHI,-7,41,Lincoln Financial Field
2017,SF,10,20,ARI,ARI,-2,39,Levi's Stadium
2017,SEA,14,17,WAS,SEA,-8,44.5,CenturyLink Field
2017,TEN,23,20,BAL,TEN,-3,41,Nissan Stadium
2017,GB,17,30,DET,DET,-2.5,42.5,Lambeau Field
2017,ARI,16,22,SEA,SEA,-6,40,University of Phoenix Stadium
2017,ATL,27,7,DAL,ATL,-3.5,49,Georgia Dome
2017,BUF,10,47,NO,NO,-2,48.5,New Era Field
2017,CHI,16,23,GB,CHI,-4.5,37.5,Soldier Field
2017,DEN,16,41,NE,NE,-7,45,Sports Authority Field at Mile High
2017,DET,38,24,CLE,DET,-10.5,42.5,Ford Field
2017,IND,17,20,PIT,PIT,-10.5,47,Lucas Oil Stadium
2017,JAX,20,17,LAC,JAX,-5,40.5,TIAA Bank Field
2017,LAR,33,7,HOU,LAR,-12,45,Los Angeles Memorial Coliseum
2017,SF,31,21,NYG,NYG,-3,41.5,Levi's Stadium
2017,TB,15,10,NYJ,TB,-1,44.5,Raymond James Stadium
2017,TEN,24,20,CIN,TEN,-4.5,40.5,Nissan Stadium
2017,WAS,30,38,MIN,MIN,-1,43,FedEx Field
2017,CAR,45,21,MIA,CAR,-8,38.5,Bank of America Stadium
2017,PIT,40,17,TEN,PIT,-7,44.5,Heinz Field
2017,CHI,24,27,DET,DET,-3,41,Soldier Field
2017,CLE,7,19,JAX,JAX,-7.5,37.5,FirstEnergy Stadium
2017,DAL,9,37,PHI,PHI,-6,48,AT&T Stadium
2017,DEN,17,20,CIN,DEN,-2.5,38,Sports Authority Field at Mile High
2017,GB,0,23,BAL,BAL,-2,38,Lambeau Field
2017,HOU,31,21,ARI,HOU,-2,37.5,NRG Stadium
2017,LAC,54,24,BUF,LAC,-6.5,41,StubHub Center
2017,MIA,20,30,TB,TB,-1,42,Hard Rock Stadium
2017,MIN,24,7,LAR,MIN,-2.5,45.5,U.S. Bank Stadium
2017,NO,34,31,WAS,NO,-7.5,52.5,Mercedes-Benz Superdome
2017,NYG,12,9,KC,KC,-10,45.5,MetLife Stadium
2017,SEA,31,34,ATL,SEA,-2,45.5,CenturyLink Field
2017,DAL,6,28,LAC,LAC,-1,48,AT&T Stadium
2017,DET,23,30,MIN,MIN,-3,44.5,Ford Field
2017,WAS,20,10,NYG,WAS,-7.5,45,FedEx Field
2017,ARI,27,24,JAX,JAX,-5,38,University of Phoenix Stadium
2017,ATL,34,20,TB,ATL,-10,48.5,Georgia Dome
2017,CIN,30,16,CLE,CIN,-8,38,Paul Brown Stadium
2017,IND,16,20,TEN,TEN,-3.5,44,Lucas Oil Stadium
2017,KC,10,16,BUF,KC,-10,46,Arrowhead Stadium
2017,LAR,26,20,NO,LAR,-2.5,53.5,Los Angeles Memorial Coliseum
2017,NE,35,17,MIA,NE,-16.5,47.5,Gillette Stadium
2017,NYJ,27,35,CAR,CAR,-5,40,MetLife Stadium
2017,LVR,21,14,DEN,LVR,-5,43.5,Oakland Coliseum
2017,PHI,31,3,CHI,PHI,-13.5,44,Lincoln Financial Field
2017,PIT,31,28,GB,PIT,-14,41.5,Heinz Field
2017,SF,13,24,SEA,SEA,-7,43,Levi's Stadium
2017,BAL,23,16,HOU,BAL,-7,38,M&T Bank Stadium
2017,DAL,38,14,WAS,WAS,-2,47,AT&T Stadium
2017,ARI,16,32,LAR,LAR,-7,44.5,University of Phoenix Stadium
2017,ATL,9,14,MIN,ATL,-3,47,Georgia Dome
2017,BAL,44,20,DET,BAL,-3,43.5,M&T Bank Stadium
2017,BUF,3,23,NE,NE,-9,48,New Era Field
2017,CHI,14,15,SF,CHI,-3,41,Soldier Field
2017,GB,26,20,TB,GB,-2,45,Lambeau Field
2017,JAX,30,10,IND,JAX,-9.5,41,TIAA Bank Field
2017,LAC,19,10,CLE,LAC,-13.5,43.5,StubHub Center
2017,MIA,35,9,DEN,DEN,-1.5,39.5,Hard Rock Stadium
2017,NO,31,21,CAR,NO,-4.5,48,Mercedes-Benz Superdome
2017,NYJ,38,31,KC,KC,-3,43.5,MetLife Stadium
2017,LVR,24,17,NYG,LVR,-9,41.5,Oakland Coliseum
2017,SEA,24,10,PHI,PHI,-5.5,47.5,CenturyLink Field
2017,TEN,24,13,HOU,TEN,-6.5,43,Nissan Stadium
2017,CIN,20,23,PIT,PIT,-4.5,43.5,Paul Brown Stadium
2017,ATL,20,17,NO,ATL,-2.5,51.5,Georgia Dome
2017,ARI,12,7,TEN,TEN,-2.5,42,University of Phoenix Stadium
2017,BUF,13,7,IND,BUF,-3.5,36.5,New Era Field
2017,CAR,31,24,MIN,MIN,-2.5,40.5,Bank of America Stadium
2017,CIN,7,33,CHI,CIN,-6,40.5,Paul Brown Stadium
2017,CLE,21,27,GB,GB,-2.5,38.5,FirstEnergy Stadium
2017,DEN,23,0,NYJ,NYJ,-1,40.5,Sports Authority Field at Mile High
2017,HOU,16,26,SF,HOU,-1,45.5,NRG Stadium
2017,JAX,30,24,SEA,JAX,-3,40,TIAA Bank Field
2017,KC,26,15,LVR,KC,-4.5,48.5,Arrowhead Stadium
2017,LAC,30,13,WAS,LAC,-6,46.5,StubHub Center
2017,LAR,35,43,PHI,LAR,-1,47.5,Los Angeles Memorial Coliseum
2017,NYG,10,30,DAL,DAL,-4,42,MetLife Stadium
2017,PIT,39,38,BAL,PIT,-6,43,Heinz Field
2017,TB,21,24,DET,PICK,0,47.5,Raymond James Stadium
2017,MIA,27,20,NE,NE,-10.5,48,Hard Rock Stadium
2017,IND,13,25,DEN,DEN,-3,40.5,Lucas Oil Stadium
2017,DET,20,10,CHI,DET,-5,43.5,Ford Field
2017,KC,30,13,LAC,LAC,-1,47,Arrowhead Stadium
2017,BUF,24,16,MIA,BUF,-3.5,39.5,New Era Field
2017,CAR,31,24,GB,CAR,-3,46.5,Bank of America Stadium
2017,CLE,10,27,BAL,BAL,-6.5,42,FirstEnergy Stadium
2017,JAX,45,7,HOU,JAX,-10.5,39,TIAA Bank Field
2017,MIN,34,7,CIN,MIN,-12.5,42.5,U.S. Bank Stadium
2017,NO,31,19,NYJ,NO,-16.5,47,Mercedes-Benz Superdome
2017,NYG,29,34,PHI,PHI,-7.5,40,MetLife Stadium
2017,LVR,17,20,DAL,DAL,-3,46,Oakland Coliseum
2017,PIT,24,27,NE,NE,-2.5,52.5,Heinz Field
2017,SF,25,23,TEN,SF,-2.5,44.5,Levi's Stadium
2017,SEA,7,42,LAR,LAR,-1,47.5,CenturyLink Field
2017,WAS,20,15,ARI,WAS,-4,40,FedEx Field
2017,TB,21,24,ATL,ATL,-7,49.5,Raymond James Stadium
2017,BAL,23,16,IND,BAL,-13.5,41,M&T Bank Stadium
2017,GB,0,16,MIN,MIN,-8.5,41,Lambeau Field
2017,ARI,23,0,NYG,ARI,-3,39,University of Phoenix Stadium
2017,CAR,22,19,TB,CAR,-10,46.5,Bank of America Stadium
2017,CHI,20,3,CLE,CHI,-5.5,37,Soldier Field
2017,CIN,26,17,DET,DET,-3.5,43.5,Paul Brown Stadium
2017,DAL,12,21,SEA,DAL,-4.5,47,AT&T Stadium
2017,KC,29,13,MIA,KC,-11,43.5,Arrowhead Stadium
2017,NE,37,16,BUF,NE,-11,47.5,Gillette Stadium
2017,NO,23,13,ATL,NO,-5.5,52,Mercedes-Benz Superdome
2017,NYJ,7,14,LAC,LAC,-7.5,42.5,MetLife Stadium
2017,SF,44,33,JAX,JAX,-4,43,Levi's Stadium
2017,TEN,23,27,LAR,LAR,-5.5,46,Nissan Stadium
2017,WAS,27,11,DEN,WAS,-3,39.5,FedEx Field
2017,HOU,6,34,PIT,PIT,-8,45.5,NRG Stadium
2017,PHI,19,10,LVR,PHI,-10,46,Lincoln Financial Field
2017,ATL,22,10,CAR,ATL,-5,44.5,Georgia Dome
2017,BAL,27,31,CIN,BAL,-8,40,M&T Bank Stadium
2017,DEN,24,27,KC,DEN,-3,37.5,Sports Authority Field at Mile High
2017,DET,35,11,GB,DET,-7.5,44.5,Ford Field
2017,IND,22,13,HOU,IND,-5.5,41.5,Lucas Oil Stadium
2017,LAC,30,10,LVR,LAC,-7,43,StubHub Center
2017,LAR,13,34,SF,SF,-6,44.5,Los Angeles Memorial Coliseum
2017,MIA,16,22,BUF,BUF,-2.5,41.5,Hard Rock Stadium
2017,MIN,23,10,CHI,MIN,-13.5,38.5,U.S. Bank Stadium
2017,NE,26,6,NYJ,NE,-17,43.5,Gillette Stadium
2017,NYG,18,10,WAS,WAS,-4.5,41,MetLife Stadium
2017,PHI,0,6,DAL,DAL,-3.5,41,Lincoln Financial Field
2017,PIT,28,24,CLE,PIT,-5,38.5,Heinz Field
2017,SEA,24,26,ARI,SEA,-8,38,CenturyLink Field
2017,TB,31,24,NO,NO,-6,49,Raymond James Stadium
2017,TEN,15,10,JAX,TEN,-2.5,40,Nissan Stadium
2018,PHI,18,12,ATL,PHI,-1,44.5,Lincoln Financial Field
2018,ARI,6,24,WAS,ARI,-2,43.5,University of Phoenix Stadium
2018,BAL,47,3,BUF,BAL,-7.5,39,M&T Bank Stadium
2018,CAR,16,8,DAL,CAR,-2.5,42.5,Bank of America Stadium
2018,CLE,21,21,PIT,PIT,-3.5,41,FirstEnergy Stadium
2018,DEN,27,24,SEA,DEN,-3,42.5,Sports Authority Field at Mile High
2018,GB,24,23,CHI,GB,-6.5,45,Lambeau Field
2018,IND,23,34,CIN,CIN,-1,47.5,Lucas Oil Stadium
2018,LAC,28,38,KC,LAC,-3.5,48,StubHub Center
2018,MIA,27,20,TEN,TEN,-1,43.5,Hard Rock Stadium
2018,MIN,24,16,SF,MIN,-6,46.5,U.S. Bank Stadium
2018,NE,27,20,HOU,NE,-6,49.5,Gillette Stadium
2018,NO,40,48,TB,NO,-10,50,Mercedes-Benz Superdome
2018,NYG,15,20,JAX,JAX,-2.5,43,MetLife Stadium
2018,DET,17,48,NYJ,DET,-7,44,Ford Field
2018,LVR,13,33,LAR,LAR,-6.5,47.5,Oakland Coliseum
2018,CIN,34,23,BAL,CIN,-1,43,Paul Brown Stadium
2018,ATL,31,24,CAR,ATL,-5.5,44,Mercedes-Benz Stadium
